kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect2_dp_div_iter_1024_kernel	1	1	1045996	2478013230	1385982	3616301	1141084	0	0	0	1	0	0	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	0	0	0	0	0	0	0	0	0	0	0	2049	0	0	0	0	0	1385982	0	1385982	21656	692991	0	461994	0	461994	1385982	230997	478	923988	1385982	4760742	15197753	9094238	549316	0	
vect2_dp_div_iter_1024_kernel	1	2	1046329	2479316991	1375679	3614235	1134661	0	0	0	1	0	0	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	0	0	0	0	0	0	0	0	0	0	0	2049	0	0	0	0	0	1375679	0	1375679	22172	687840	0	458560	1099558	458560	0	229280	484	917119	1375679	9399414	30578613	9521484	793457	0	
vect2_dp_div_iter_1024_kernel	1	4	1047412	2480892532	1380503	3618263	1135489	0	0	0	1	0	0	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	98568	0	0	0	0	0	0	0	0	0	0	0	2049	1202992	0	0	0	0	1380503	0	1380503	21571	690251	0	460168	1098093	460167	0	230084	477	920335	1380503	4638671	14282226	9643554	427246	0	
vect2_dp_div_iter_1024_kernel	1	8	1319662	2482299704	1672109	4432857	1420513	0	0	0	1	0	0	49480	49480	49480	49480	49480	49480	49480	49480	49480	49480	49480	49480	49480	49480	0	0	0	0	0	0	0	0	0	0	0	4098	1488024	0	0	0	0	1672109	0	1672109	26127	836054	0	557370	1383246	557369	0	278685	484	1114739	1672109	4882812	16113281	11718750	488281	0	
vect2_dp_div_iter_1024_kernel	1	16	1320161	2483545616	1665996	4416435	1421134	0	0	0	2	0	0	98960	98960	98960	98960	98960	98960	98960	98960	98960	98960	98960	98960	98960	98960	0	0	0	0	0	0	0	0	0	0	0	8196	1489616	0	0	0	0	1665996	0	1665996	26031	832998	0	555332	1383808	555332	0	277666	1635	1110664	1665996	9582519	30944824	11657714	854492	0	
vect2_dp_div_iter_1024_kernel	1	32	1312912	2485127764	1656896	4389870	1414000	0	0	0	4	0	0	197920	197920	197920	197920	197920	197920	197920	197920	197920	197920	197920	197920	197920	197920	0	0	0	0	0	0	0	0	0	0	0	16392	1482080	0	0	0	0	1656896	0	1656896	25889	828448	0	552298	1378476	552299	1656896	276150	499	1104597	1656896	9399414	32348632	11657714	854492	0	
vect2_dp_div_iter_1024_kernel	1	64	1313495	2486618371	1666042	4387887	1414212	0	0	0	8	0	0	395840	395840	395840	395840	395840	395840	395840	395840	395840	395840	395840	395840	395840	395840	0	0	0	0	0	0	0	0	0	0	0	32784	1482720	0	0	0	0	1666042	0	1666042	26032	833021	0	555347	1374525	555348	0	277674	492	1110695	1666042	4882812	16784667	11474609	488281	0	
vect2_dp_div_iter_1024_kernel	1	128	1324412	2488154119	1670188	4419668	1426118	0	0	0	16	0	0	791680	791680	791680	791680	791680	791680	791680	791680	791680	791680	791680	791680	791680	791680	0	0	0	0	0	0	0	0	0	0	0	65568	0	0	0	0	0	1670188	0	1670188	26693	835094	0	556729	0	556730	1670188	278365	499	1113459	1670188	9643554	32348632	12145996	854492	0	
vect2_dp_div_iter_1024_kernel	1	256	1329162	2490114253	1675635	4443061	1430388	0	0	0	32	0	0	1963284	1963284	1963284	1963284	1963284	1963284	1963284	1963284	1963284	1963284	1963284	1963284	1963284	1963284	0	0	0	0	0	0	0	0	0	0	0	131136	1497752	0	0	0	0	1675635	0	1675635	26182	837818	0	558545	1392825	558545	0	279272	1675635	1117090	1675635	4760742	15991210	11657714	549316	0	
vect2_dp_div_iter_1024_kernel	2	256	1341411	2491750194	1694148	4479371	1443670	0	0	0	64	0	0	4629504	4629504	4629504	4629504	4629504	4629504	4629504	4629504	4629504	4629504	4629504	4629504	4629504	4629504	0	0	0	0	0	0	0	0	0	0	0	262272	1512160	0	0	0	0	1694148	0	1694148	26471	847074	0	564716	1403940	564716	1694148	282358	1694148	1129432	1694148	9582519	33752441	12023925	854492	0	
